trans_date_trans_time,cc_num,merchant,category,amt,gender,city,state,lat,long,city_pop,job,unix_time,merch_lat,merch_long,is_fraud
2020-04-11 15:19:51,30235438713303,"fraud_Klocko, Runolfsdottir and Breitenberg",health_fitness,13.78,M,Winfield,WV,38.5072,-81.89,5512,Exhibition designer,1365693591,39.019788,-82.872853,0
2020-04-11 16:48:41,4586810168620942,"fraud_Schultz, Simonis and Little",grocery_pos,45.3,F,Edisto Island,SC,32.5486,-80.307,2408,"Sales professional, IT",1365698921,32.596659,-80.676248,0
2020-04-11 17:26:08,4048508450704760,fraud_Baumbach Ltd,personal_care,38.11,F,Fullerton,NE,41.36600000000001,-98.0054,1749,"Surveyor, mining",1365701168,40.370932,-97.511677,0
2020-04-11 18:10:37,502012776709,fraud_Larkin Ltd,kids_pets,2.53,F,Garrattsville,NY,42.6315,-75.1866,165,Naval architect,1365703837,43.56429,-76.125416,0
2020-04-11 18:17:15,3566094707272327,"fraud_Dare, Fritsch and Zboncak",health_fitness,146.26,F,Newhall,CA,34.3795,-118.523,34882,Health physicist,1365704235,34.148609,-118.077245,0
2020-04-11 19:10:20,4147608975828480,fraud_Kilback LLC,grocery_pos,345.7,M,Comfrey,MN,44.1111,-94.9134,914,Health and safety adviser,1365707420,44.069508,-95.332367,1
2020-04-11 20:53:30,373905417449658,fraud_Wuckert-Goldner,home,47.47,F,Meridian,TX,31.929,-97.6443,2526,Phytotherapist,1365713610,32.31354,-97.782052,0
2020-04-11 21:32:10,3517527805128735,fraud_Bashirian Group,shopping_net,8.06,F,Bonfield,IL,41.1573,-88.0619,1617,Medical secretary,1365715930,40.633078000000005,-87.77454300000001,0
2020-04-11 22:10:23,4488941175228467,fraud_Bahringer-Streich,food_dining,128.88,F,Umatilla,FL,28.9254,-81.6801,11432,Private music teacher,1365718223,28.536477,-82.45868,0
2020-04-11 22:23:54,372520049757633,fraud_Gottlieb Group,kids_pets,46.82,F,Ranier,MN,48.6031,-93.2977,136,Ceramics designer,1365719034,49.064826,-93.59686,0
2020-04-12 00:29:08,3504178999463051,"fraud_Reilly, Heaney and Cole",gas_transport,12.03,M,Lima,OH,40.7641,-84.0973,86954,"Copywriter, advertising",1365726548,39.842952,-84.350135,1
2020-04-12 00:36:00,4792627764422477317,"fraud_Moore, Dibbert and Koepp",misc_net,2.48,F,De Soto,KS,38.9462,-94.9714,5760,Chief Executive Officer,1365726960,38.141483,-95.89261,0
2020-04-12 01:22:27,3513506355699497,fraud_Cummerata-Hilpert,entertainment,131.9,F,Ridgeland,MS,32.4122,-90.1207,24645,"Scientist, clinical (histocompatibility and immunogenetics)",1365729747,32.500235,-90.663097,0
2020-04-12 01:25:31,4806443445305,fraud_Koss and Sons,gas_transport,84.28,M,Ironton,OH,38.5294,-82.6654,21635,Geochemist,1365729931,38.499885,-83.198061,0
2020-04-12 01:50:17,3504178999463051,fraud_Stracke-Lemke,grocery_pos,279.94,M,Lima,OH,40.7641,-84.0973,86954,"Copywriter, advertising",1365731417,40.940052,-83.473961,1
2020-04-12 01:50:30,3504178999463051,fraud_Cole PLC,grocery_pos,335.7,M,Lima,OH,40.7641,-84.0973,86954,"Copywriter, advertising",1365731430,41.492014000000005,-83.194544,1
2020-04-12 02:16:46,38580485618059,fraud_Goodwin-Nitzsche,grocery_pos,132.8,F,Noonan,ND,48.8856,-103.0098,248,Industrial/product designer,1365733006,48.733428,-103.563812,0
2020-04-12 05:22:39,180031190491743,fraud_Rutherford-Mertz,grocery_pos,175.7,F,Mobile,AL,30.7145,-88.0918,270712,"Surveyor, land/geomatics",1365744159,30.213728000000003,-88.94847299999999,0
2020-04-12 06:01:28,4302480582202074,fraud_Wuckert-Walter,grocery_net,44.31,M,Muskegon,MI,43.2326,-86.2492,128715,Historic buildings inspector/conservation officer,1365746488,43.149802,-86.166857,0
2020-04-12 06:18:16,373213026644490,"fraud_Kutch, Hermiston and Farrell",gas_transport,46.05,M,San Diego,CA,32.7185,-117.1593,1241364,Comptroller,1365747496,33.172728,-116.702983,0
2020-04-12 07:18:05,38052002992326,"fraud_Reilly, Heaney and Cole",gas_transport,82.03,F,Cleveland,TX,30.33,-95.0202,34153,Building surveyor,1365751085,30.416349,-94.274843,0
2020-04-12 09:53:04,3540862542587229,fraud_Pouros-Haag,shopping_pos,6.1,F,Yellowstone National Park,WY,44.7957,-110.6137,369,Materials engineer,1365760384,45.003994,-111.249481,0
2020-04-12 11:15:10,30270432095985,"fraud_Parisian, Schiller and Altenwerth",misc_net,7.6,F,Lomax,IL,40.6761,-91.0391,725,Environmental consultant,1365765310,41.561853,-91.916956,0
2020-04-12 12:15:36,630425673344,fraud_Berge-Ullrich,home,52.11,M,Cass,WV,38.388000000000005,-79.9906,365,Special effects artist,1365768936,39.036649,-79.324347,0
2020-04-12 12:27:39,2252055259910912,"fraud_Lesch, D'Amore and Brown",food_dining,58.78,M,Hewitt,WI,44.6437,-90.1031,828,Arts development officer,1365769659,44.21467,-90.236578,0
2020-04-12 13:03:31,3533742182628021,"fraud_Walter, Hettinger and Kessler",personal_care,10.04,M,Johns Island,SC,32.8357,-79.8217,20478,Materials engineer,1365771811,33.594572,-79.233954,0
2020-04-12 13:25:59,376028110684021,fraud_Reichert-Weissnat,travel,565.9,M,Meadville,MO,39.7795,-93.3014,964,Tourist information centre manager,1365773159,39.949722,-93.851623,0
2020-04-12 13:53:26,577588686219,fraud_Kuhic LLC,shopping_net,6.7,M,Spring Church,PA,40.6153,-79.4545,972,Public relations account executive,1365774806,40.823016,-79.375187,0
2020-04-12 15:20:24,4839615922685395,fraud_Deckow-Dare,food_dining,50.11,M,Harrodsburg,IN,39.013000000000005,-86.5457,76,Social researcher,1365780024,39.010878000000005,-86.059962,0
2020-04-12 15:25:45,4681699462969,"fraud_Hintz, Bauch and Smith",health_fitness,25.43,M,Murfreesboro,TN,35.8596,-86.421,158701,"Journalist, newspaper",1365780345,36.483115000000005,-86.456437,0
2020-04-12 18:33:30,2475085306462014,fraud_Sporer-Keebler,personal_care,77.92,M,Lamberton,MN,44.2378,-95.2739,1507,Land/geomatics surveyor,1365791610,45.102621,-95.181378,0
2020-04-12 19:08:17,4562827002127,fraud_Berge-Hills,kids_pets,305.29,M,Greenville,OH,40.0987,-84.6342,22930,Media planner,1365793697,39.805522,-84.68079,0
2020-04-12 19:33:46,4481131401752,fraud_Metz-Boehm,shopping_pos,2.37,M,Shrewsbury,MA,42.2848,-71.7205,35299,English as a second language teacher,1365795226,42.038943,-71.053016,0
2020-04-12 19:44:49,3540210836308425,fraud_Kris-Padberg,shopping_pos,130.43,M,Summerfield,TX,34.7437,-102.5064,53,Fisheries officer,1365795889,34.147945,-102.732112,0
2020-04-12 21:19:35,561942763351,"fraud_Parker, Nolan and Trantow",entertainment,28.17,F,Washington,DC,38.9087,-77.0414,601723,Prison officer,1365801575,38.331357,-76.041875,0
2020-04-12 21:37:29,630451534402,"fraud_Hettinger, McCullough and Fay",home,32.13,F,Wetmore,MI,46.3535,-86.6345,765,Immunologist,1365802649,46.382454,-87.57007,0
2020-04-12 22:57:39,3504178999463051,"fraud_Goyette, Howell and Collier",shopping_pos,757.83,M,Lima,OH,40.7641,-84.0973,86954,"Copywriter, advertising",1365807459,40.821065,-84.60608,1
2020-04-12 23:10:41,3504178999463051,fraud_Flatley Group,misc_pos,10.31,M,Lima,OH,40.7641,-84.0973,86954,"Copywriter, advertising",1365808241,40.44645,-83.694199,1
2020-04-13 01:00:27,502049568400,fraud_Erdman-Kertzmann,gas_transport,86.81,M,Marion,CT,41.7918,-72.7188,370,Health service manager,1365814827,42.542765,-71.915842,0
2020-04-13 01:06:55,3504178999463051,fraud_Kuhic Inc,grocery_pos,324.71,M,Lima,OH,40.7641,-84.0973,86954,"Copywriter, advertising",1365815215,41.359735,-84.109563,1
2020-04-13 01:13:49,4900628639996,fraud_Schamberger-O'Keefe,grocery_pos,302.31,M,Norwalk,CA,33.9056,-118.0818,105549,Firefighter,1365815629,33.515054,-118.425151,1
2020-04-13 02:14:16,6597888193422452,fraud_Medhurst PLC,shopping_net,5.01,M,Holliday,TX,33.6751,-98.6576,2317,Chief Technology Officer,1365819256,33.640871999999995,-98.364907,0
2020-04-13 02:15:24,4900628639996,fraud_Kilback LLC,grocery_pos,274.87,M,Norwalk,CA,33.9056,-118.0818,105549,Firefighter,1365819324,33.054521,-117.928284,1
2020-04-13 02:30:03,3504178999463051,fraud_Parisian and Sons,gas_transport,12.17,M,Lima,OH,40.7641,-84.0973,86954,"Copywriter, advertising",1365820203,39.970244,-84.186097,1
2020-04-13 05:44:30,4292902571056973207,"fraud_Rowe, Batz and Goodwin",grocery_pos,73.97,M,Sula,MT,45.8433,-113.8748,218,"Therapist, horticultural",1365831870,46.016351,-114.737632,0
2020-04-13 08:03:39,4727244663135968,fraud_Erdman-Kertzmann,gas_transport,70.48,F,Bay Minette,AL,30.8635,-87.7644,19090,Science writer,1365840219,30.514664,-88.719059,0
2020-04-13 08:28:20,3504178999463051,"fraud_Rodriguez, Yost and Jenkins",misc_net,773.21,M,Lima,OH,40.7641,-84.0973,86954,"Copywriter, advertising",1365841700,40.10194,-84.571422,1
2020-04-13 09:16:40,4502539526809429801,"fraud_Mosciski, Ziemann and Farrell",shopping_net,1.63,F,Ash Flat,AR,36.2201,-91.6421,2856,Hydrologist,1365844600,35.657084999999995,-91.595404,0
2020-04-13 09:43:08,213125815021702,"fraud_Moore, Dibbert and Koepp",misc_net,218.36,M,Big Indian,NY,42.074,-74.453,397,Psychiatrist,1365846188,41.906826,-73.50538900000001,0
2020-04-13 09:48:16,38295635583927,fraud_Luettgen PLC,gas_transport,64.48,F,O Brien,TX,33.3749,-99.8473,178,Warden/ranger,1365846496,33.924818,-99.270294,0
2020-04-13 10:42:55,6596735789587928,fraud_Conroy-Emard,food_dining,94.67,M,Watertown,MN,44.9595,-93.8482,5619,Licensed conveyancer,1365849775,44.896833,-93.681206,0
2020-04-13 11:26:44,4149635823017,"fraud_Huel, Hammes and Witting",grocery_pos,46.95,M,Cleveland,AL,33.9778,-86.5598,3996,Aid worker,1365852404,34.725687,-86.496686,0
2020-04-13 12:15:57,4358137750029944984,fraud_Nolan-Williamson,kids_pets,40.39,F,Oran,IA,42.7012,-92.0762,53,Sports administrator,1365855357,41.854321,-91.441281,0
2020-04-13 12:28:14,3504178999463051,fraud_Medhurst PLC,shopping_net,1056.24,M,Lima,OH,40.7641,-84.0973,86954,"Copywriter, advertising",1365856094,40.500794,-83.470111,1
2020-04-13 14:14:13,3583793405872580,fraud_Price Inc,shopping_net,9.39,F,Roosevelt,OK,34.847,-98.9836,551,Amenity horticulturist,1365862453,35.421153000000004,-98.157306,0
2020-04-13 15:24:16,4428780983793657331,fraud_Gottlieb Group,kids_pets,92.86,M,Waukesha,WI,42.9993,-88.2196,95015,"Therapist, occupational",1365866656,43.053702,-87.26422600000001,0
2020-04-13 15:44:16,676195318214,fraud_Romaguera and Sons,travel,6.77,F,Altair,TX,29.6047,-96.5249,106,"Editor, film/video",1365867856,29.341509,-97.158472,0
2020-04-13 15:58:28,503848303379,"fraud_Mosciski, Ziemann and Farrell",shopping_net,5.28,M,Saint James City,FL,26.529,-82.0916,3776,Sport and exercise psychologist,1365868708,25.894704,-82.87187800000001,0
2020-04-13 16:49:02,4900628639996,"fraud_Romaguera, Cruickshank and Greenholt",shopping_net,778.52,M,Norwalk,CA,33.9056,-118.0818,105549,Firefighter,1365871742,34.604023,-118.780519,1
2020-04-13 17:46:05,4859525594182537,fraud_Stark-Koss,home,5.99,F,Downsville,NY,42.0716,-75.0152,1228,"Psychotherapist, child",1365875165,41.65268,-75.87451,0
2020-04-13 17:46:13,4292902571056973207,fraud_Reichel Inc,entertainment,222.73,M,Sula,MT,45.8433,-113.8748,218,"Therapist, horticultural",1365875173,44.990929,-113.60347,0
2020-04-13 19:20:42,3587960728692500,fraud_Hilpert-Conroy,kids_pets,6.98,F,Battle Creek,IA,42.3327,-95.6045,1075,"Teacher, early years/pre",1365880842,41.982949,-95.220645,0
2020-04-13 20:18:57,4904681492230012,fraud_Bashirian Group,shopping_net,7.78,F,Cottekill,NY,41.8467,-74.1038,722,Comptroller,1365884337,41.247608,-74.09994300000001,0
2020-04-13 21:07:13,30238755902988,"fraud_Turcotte, McKenzie and Koss",entertainment,43.38,F,Thrall,TX,30.592,-97.2893,1766,Press sub,1365887233,31.569315000000003,-96.531952,0
2020-04-13 22:02:25,3573386445588324,fraud_Homenick LLC,personal_care,16.83,F,Barnard,SD,45.7205,-98.5534,63,Systems developer,1365890545,46.193304,-97.817234,0
2020-04-13 22:13:20,4900628639996,fraud_Pouros-Conroy,shopping_pos,738.3,M,Norwalk,CA,33.9056,-118.0818,105549,Firefighter,1365891200,33.500179,-118.64323600000002,1
2020-04-13 22:59:56,3504178999463051,fraud_Mohr-Bayer,shopping_net,939.06,M,Lima,OH,40.7641,-84.0973,86954,"Copywriter, advertising",1365893996,41.681895,-84.895552,1
2020-04-13 23:52:17,213141712584544,fraud_Sawayn PLC,shopping_pos,3.38,F,Florence,MS,32.153,-90.1217,19685,Fine artist,1365897137,31.417827000000003,-90.452923,0
2020-04-14 00:52:11,4400011257587661852,fraud_Schmeler Inc,misc_pos,911.8,F,North Loup,NE,41.4972,-98.7858,509,"Nurse, children's",1365900731,40.53317,-99.783619,1
2020-04-14 01:34:44,30518206766474,fraud_Dach-Nader,misc_net,59.49,F,Matthews,MO,36.7154,-89.6287,1019,Aeronautical engineer,1365903284,37.624684,-89.212819,0
2020-04-14 02:11:50,4900628639996,"fraud_Goldner, Kovacek and Abbott",grocery_pos,321.35,M,Norwalk,CA,33.9056,-118.0818,105549,Firefighter,1365905510,34.133331,-117.859851,1
2020-04-14 02:27:11,4900628639996,fraud_Lockman Ltd,grocery_pos,320.52,M,Norwalk,CA,33.9056,-118.0818,105549,Firefighter,1365906431,34.84076,-117.832896,1
2020-04-14 02:50:00,4239552724014407,"fraud_Schoen, Kuphal and Nitzsche",grocery_pos,96.07,M,Paulding,OH,41.141000000000005,-84.5722,6284,Secondary school teacher,1365907800,40.231429,-85.39769100000001,0
2020-04-14 03:36:23,4400011257587661852,fraud_McDermott-Weimann,grocery_pos,350.28,F,North Loup,NE,41.4972,-98.7858,509,"Nurse, children's",1365910583,42.371178,-99.517833,1
2020-04-14 04:19:06,371009169330125,"fraud_Schaefer, McGlynn and Bosco",gas_transport,41.38,M,Norman Park,GA,31.2462,-83.6549,5666,Rural practice surveyor,1365913146,30.887373,-82.756961,0
2020-04-14 05:59:27,4683638447911,fraud_Schamberger-O'Keefe,grocery_pos,83.76,M,Egan,LA,30.251,-92.5002,1261,Broadcast presenter,1365919167,30.757984000000004,-92.040884,0
2020-04-14 08:13:59,379897244598068,"fraud_Koss, McLaughlin and Mayer",food_dining,46.62,M,Pewee Valley,KY,38.3039,-85.4834,3263,Stage manager,1365927239,37.358333,-85.059832,0
2020-04-14 09:02:53,4760122961662,fraud_Hudson-Ratke,grocery_pos,152.77,M,Arcadia,OH,41.1116,-83.50200000000001,1202,Curator,1365930173,41.666816,-84.144039,0
2020-04-14 09:47:28,3525668150756629,"fraud_Tillman, Dickinson and Labadie",gas_transport,67.91,M,Rumely,MI,46.3481,-87.0436,137,Film/video editor,1365932848,45.564555,-87.09445600000001,0
2020-04-14 12:26:10,6011252220172077,fraud_Zulauf LLC,personal_care,7.15,M,Alton,IA,42.9782,-96.0173,1700,"Engineer, land",1365942370,42.186699,-96.256681,0
2020-04-14 13:35:43,4661996144291811856,fraud_Reichert-Weissnat,travel,3.24,F,Fenelton,PA,40.8555,-79.7372,2054,Operations geologist,1365946543,41.105193,-78.897335,0
2020-04-14 13:59:09,3585740823295298,fraud_Medhurst PLC,shopping_net,5.12,M,Quanah,TX,34.2956,-99.7494,3202,"Librarian, public",1365947949,33.444644,-100.712957,0
2020-04-14 15:23:06,630425673344,"fraud_Windler, Goodwin and Kovacek",home,196.73,M,Cass,WV,38.388000000000005,-79.9906,365,Special effects artist,1365952986,38.928922,-80.787774,0
2020-04-14 16:44:25,4189814094741,"fraud_Watsica, Haag and Considine",shopping_pos,1.63,M,Ragland,AL,33.7367,-86.1619,4159,Educational psychologist,1365957865,33.123444,-85.796026,0
2020-04-14 16:54:28,3535808924394848,"fraud_Metz, Russel and Metz",kids_pets,50.23,M,Tower Hill,IL,39.39,-88.9597,1532,Radio broadcast assistant,1365958468,38.935482,-89.19232199999999,0
2020-04-14 21:31:43,4502539526809429801,"fraud_Ledner, Hartmann and Feest",health_fitness,58.73,F,Ash Flat,AR,36.2201,-91.6421,2856,Hydrologist,1365975103,35.228613,-91.996539,0
2020-04-14 22:54:07,4400011257587661852,fraud_Little Ltd,kids_pets,19.85,F,North Loup,NE,41.4972,-98.7858,509,"Nurse, children's",1365980047,41.963285,-98.396326,1
2020-04-14 23:02:31,4900628639996,fraud_Hills-Witting,shopping_net,952.38,M,Norwalk,CA,33.9056,-118.0818,105549,Firefighter,1365980551,33.190085,-118.502166,1
2020-04-14 23:03:55,6011104316292105,fraud_Herman Inc,misc_pos,7.08,F,Drakes Branch,VA,36.9688,-78.5615,1970,Energy engineer,1365980635,36.361325,-79.032059,0
2020-04-14 23:19:32,4400011257587661852,fraud_Roob-Okuneva,health_fitness,18.96,F,North Loup,NE,41.4972,-98.7858,509,"Nurse, children's",1365981572,41.526593,-98.316008,1
2020-04-14 23:32:28,30551643947183,fraud_Berge-Ullrich,home,50.84,F,Grover,NC,35.1836,-81.4552,5621,Toxicologist,1365982348,35.640668,-81.06766,0
2020-04-14 23:35:30,4400011257587661852,fraud_Emmerich-Rau,personal_care,20.56,F,North Loup,NE,41.4972,-98.7858,509,"Nurse, children's",1365982530,42.20284,-98.759135,1
2020-04-14 23:38:29,4400011257587661852,fraud_Beier-Hyatt,shopping_pos,828.82,F,North Loup,NE,41.4972,-98.7858,509,"Nurse, children's",1365982709,41.09241,-99.416795,1
2020-04-14 23:43:30,4400011257587661852,fraud_Stark-Koss,home,248.93,F,North Loup,NE,41.4972,-98.7858,509,"Nurse, children's",1365983010,41.652657,-99.703707,1
2020-04-14 23:58:14,4400011257587661852,"fraud_Witting, Beer and Ernser",home,201.97,F,North Loup,NE,41.4972,-98.7858,509,"Nurse, children's",1365983894,41.196401,-99.532453,1
2020-04-15 00:26:09,4810789809665942990,fraud_Kutch LLC,gas_transport,10.64,F,Bowersville,OH,39.5756,-83.7153,338,Quantity surveyor,1365985569,40.501953,-84.333039,1
2020-04-15 00:35:04,4400011257587661852,fraud_Predovic Inc,shopping_net,1022.39,F,North Loup,NE,41.4972,-98.7858,509,"Nurse, children's",1365986104,41.551001,-98.758119,1
2020-04-15 00:49:40,4400011257587661852,"fraud_Moen, Reinger and Murphy",grocery_pos,361.45,F,North Loup,NE,41.4972,-98.7858,509,"Nurse, children's",1365986980,40.533717,-98.045026,1
2020-04-15 01:41:10,344342339068828,fraud_Beier LLC,entertainment,28.67,F,Darien,GA,31.3826,-81.4312,5989,Tax adviser,1365990070,30.68832,-82.179271,0
2020-04-15 01:50:08,4400011257587661852,"fraud_Kovacek, Dibbert and Ondricka",grocery_pos,367.43,F,North Loup,NE,41.4972,-98.7858,509,"Nurse, children's",1365990608,42.479459000000006,-99.571403,1
2020-04-15 01:58:55,4400011257587661852,"fraud_Boehm, Predovic and Reinger",misc_pos,747.9,F,North Loup,NE,41.4972,-98.7858,509,"Nurse, children's",1365991135,41.006696000000005,-99.648324,1
2020-04-15 08:29:26,4400011257587661852,fraud_Turcotte-Halvorson,misc_pos,817.99,F,North Loup,NE,41.4972,-98.7858,509,"Nurse, children's",1366014566,42.323283,-99.000137,1
2020-04-15 10:39:29,38580485618059,fraud_Auer-West,shopping_net,3.56,F,Noonan,ND,48.8856,-103.0098,248,Industrial/product designer,1366022369,48.943917,-103.869836,0
2020-04-15 11:55:15,2318062975163331,fraud_Stracke-Lemke,grocery_pos,71.79,M,Louisiana,MO,39.4336,-91.0664,4593,"Teacher, early years/pre",1366026915,38.611514,-92.006495,0
2020-04-15 12:00:10,4935858973307492,fraud_Monahan-Morar,personal_care,73.99,M,Irwinton,GA,32.8088,-83.17399999999999,1841,Film/video editor,1366027210,32.127061,-83.717167,0
2020-04-15 12:01:40,370612217861404,"fraud_Pouros, Walker and Spencer",kids_pets,70.06,F,Bristol,PA,40.1159,-74.8536,21125,"Administrator, charities/voluntary organisations",1366027300,40.08071,-74.552695,0
2020-04-15 22:31:07,4400011257587661852,fraud_Reilly LLC,home,240.92,F,North Loup,NE,41.4972,-98.7858,509,"Nurse, children's",1366065067,41.350789,-99.554186,1
2020-04-15 22:41:19,4400011257587661852,fraud_White and Sons,home,254.74,F,North Loup,NE,41.4972,-98.7858,509,"Nurse, children's",1366065679,42.435173,-99.41667,1
2020-04-15 22:53:49,4810789809665942990,"fraud_Nicolas, Hills and McGlynn",entertainment,544.79,F,Bowersville,OH,39.5756,-83.7153,338,Quantity surveyor,1366066429,39.372165,-83.038487,1
2020-04-15 22:55:31,4400011257587661852,fraud_Schoen-Quigley,kids_pets,20.23,F,North Loup,NE,41.4972,-98.7858,509,"Nurse, children's",1366066531,41.619057,-99.775047,1
2020-04-15 23:10:21,4810789809665942990,"fraud_Kling, Howe and Schneider",home,255.76,F,Bowersville,OH,39.5756,-83.7153,338,Quantity surveyor,1366067421,39.297723,-84.683157,1
2020-04-15 23:20:54,4745996322265,"fraud_Tillman, Fritsch and Schmitt",misc_net,76.9,F,Kingsford Heights,IN,41.4802,-86.6919,1423,"Psychologist, forensic",1366068054,42.358499,-86.66204300000001,0
2020-04-15 23:21:31,4810789809665942990,fraud_Kozey-Kuhlman,personal_care,20.21,F,Bowersville,OH,39.5756,-83.7153,338,Quantity surveyor,1366068091,38.603083000000005,-84.556106,1
2020-04-15 23:23:26,4810789809665942990,fraud_Stark-Batz,entertainment,443.02,F,Bowersville,OH,39.5756,-83.7153,338,Quantity surveyor,1366068206,38.884872,-82.965817,1
2020-04-15 23:32:52,4810789809665942990,fraud_Kassulke Inc,entertainment,434.26,F,Bowersville,OH,39.5756,-83.7153,338,Quantity surveyor,1366068772,40.016169,-83.437469,1
2020-04-15 23:50:58,4810789809665942990,fraud_Champlin and Sons,home,292.85,F,Bowersville,OH,39.5756,-83.7153,338,Quantity surveyor,1366069858,39.234366,-83.493142,1
2020-04-16 00:40:15,2285066385084291,fraud_Pacocha-O'Reilly,grocery_pos,276.11,M,Heidelberg,MS,31.882,-88.9981,4573,"Exhibitions officer, museum/gallery",1366072815,32.500812,-89.381224,1
2020-04-16 01:30:37,4810789809665942990,fraud_Kozey-Boehm,shopping_net,944.59,F,Bowersville,OH,39.5756,-83.7153,338,Quantity surveyor,1366075837,38.947579,-84.010588,1
2020-04-16 01:51:12,4810789809665942990,fraud_Stamm-Rodriguez,misc_pos,840.21,F,Bowersville,OH,39.5756,-83.7153,338,Quantity surveyor,1366077072,39.394193,-83.529593,1
2020-04-16 02:19:51,4810789809665942990,fraud_Cormier LLC,shopping_net,798.62,F,Bowersville,OH,39.5756,-83.7153,338,Quantity surveyor,1366078791,39.275507,-83.299226,1
2020-04-16 02:29:39,2285066385084291,fraud_Cummerata-Jones,gas_transport,9.36,M,Heidelberg,MS,31.882,-88.9981,4573,"Exhibitions officer, museum/gallery",1366079379,32.538105,-88.92110500000001,1
2020-04-16 03:00:13,2285066385084291,"fraud_Olson, Becker and Koch",gas_transport,8.42,M,Heidelberg,MS,31.882,-88.9981,4573,"Exhibitions officer, museum/gallery",1366081213,31.72216,-88.46061999999999,1
2020-04-16 03:13:29,4810789809665942990,"fraud_Osinski, Ledner and Leuschke",grocery_pos,339.56,F,Bowersville,OH,39.5756,-83.7153,338,Quantity surveyor,1366082009,39.84129,-83.378116,1
2020-04-16 05:32:51,30150717898388,fraud_Miller-Harris,misc_net,9.9,M,Paint Rock,AL,34.7031,-86.3068,653,Paediatric nurse,1366090371,33.982052,-86.87813100000001,0
2020-04-16 09:48:33,180064817343047,fraud_Kilback LLC,grocery_pos,121.49,F,Stephensport,KY,37.9048,-86.524,344,Chartered public finance accountant,1366105713,37.331581,-85.741311,0
2020-04-16 11:26:44,4736845434667908128,fraud_Schumm PLC,shopping_net,123.53,F,Altona,NY,44.8816,-73.6408,2148,"Surveyor, land/geomatics",1366111604,45.001073,-73.981902,0
2020-04-16 12:11:39,343819048608995,"fraud_Roberts, Daniel and Macejkovic",kids_pets,121.04,F,Des Moines,IA,41.5855,-93.6719,222785,Wellsite geologist,1366114299,41.327788,-92.672453,0
2020-04-16 14:57:13,3518669219150142,"fraud_Goyette, Howell and Collier",shopping_pos,9.1,F,Milford,OH,39.1657,-84.23299999999999,31394,Hospital doctor,1366124233,38.65704,-83.83324300000001,0
2020-04-16 22:08:26,4980323467523543940,fraud_Bednar Group,misc_net,690.55,M,North Haverhill,NH,44.0978,-72.0191,1966,Structural engineer,1366150106,44.432326,-72.748026,1
2020-04-16 22:14:36,4810789809665942990,fraud_Hills-Boyer,personal_care,20.43,F,Bowersville,OH,39.5756,-83.7153,338,Quantity surveyor,1366150476,39.377549,-83.18682199999999,1
2020-04-16 22:25:35,2285066385084291,"fraud_Bernhard, Grant and Langworth",shopping_pos,693.52,M,Heidelberg,MS,31.882,-88.9981,4573,"Exhibitions officer, museum/gallery",1366151135,30.965883,-88.87944499999999,1
2020-04-16 22:34:36,4980323467523543940,fraud_Bashirian Group,shopping_net,837.31,M,North Haverhill,NH,44.0978,-72.0191,1966,Structural engineer,1366151676,45.050881,-71.85408699999999,1
2020-04-16 22:57:45,2285066385084291,fraud_Fisher Inc,shopping_net,1112.78,M,Heidelberg,MS,31.882,-88.9981,4573,"Exhibitions officer, museum/gallery",1366153065,32.008201,-88.183809,1
2020-04-16 23:02:49,2285066385084291,fraud_Stamm-Witting,shopping_net,960.4,M,Heidelberg,MS,31.882,-88.9981,4573,"Exhibitions officer, museum/gallery",1366153369,31.659375,-89.940097,1
2020-04-16 23:38:41,2285066385084291,fraud_Kozey-Boehm,shopping_net,908.11,M,Heidelberg,MS,31.882,-88.9981,4573,"Exhibitions officer, museum/gallery",1366155521,32.286051,-89.159725,1
2020-04-16 23:46:17,4810789809665942990,fraud_Berge-Ullrich,home,258.64,F,Bowersville,OH,39.5756,-83.7153,338,Quantity surveyor,1366155977,39.565375,-82.77982,1
2020-04-17 00:46:57,4980323467523543940,fraud_Strosin-Cruickshank,grocery_pos,289.37,M,North Haverhill,NH,44.0978,-72.0191,1966,Structural engineer,1366159617,44.278078,-72.541062,1
2020-04-17 00:56:27,4642894980163,fraud_McDermott-Weimann,grocery_pos,49.62,M,Clarinda,IA,40.7491,-95.038,7297,IT trainer,1366160187,40.499128000000006,-95.733942,0
2020-04-17 02:13:22,3587960728692500,fraud_Kutch LLC,gas_transport,53.9,F,Battle Creek,IA,42.3327,-95.6045,1075,"Teacher, early years/pre",1366164802,41.940123,-96.489142,0
2020-04-17 02:24:22,30428204673351,fraud_Kutch and Sons,grocery_pos,89.79,M,Schaefferstown,PA,40.3087,-76.2963,823,Gaffer,1366165462,40.273428,-76.11315,0
2020-04-17 03:55:15,4980323467523543940,fraud_Koepp-Parker,grocery_pos,335.95,M,North Haverhill,NH,44.0978,-72.0191,1966,Structural engineer,1366170915,43.473553,-72.460542,1
2020-04-17 13:51:50,30263540414123,"fraud_Streich, Dietrich and Barton",shopping_net,974.97,M,Hatch,UT,37.7175,-112.4777,258,Geoscientist,1366206710,37.589782,-111.710477,1
2020-04-17 18:16:23,30263540414123,fraud_Kozey-Boehm,shopping_net,1029.21,M,Hatch,UT,37.7175,-112.4777,258,Geoscientist,1366222583,38.091438,-113.107912,1
